source_id,timestamp,text,n_comment,url
post_aff2a3b4c07a7bed62396d8b5ce2c1ff,2023-04-04T16:00:00.000000,"#กิจกรรม ขอท้า แฟน ๆ #เป๋าตังเปย์ ที่ความจำดี ตาไว 
 มาหาโปรฯ เด็ดที่ซ่อนอยู่ในกาชาปองเหล่านี้!! 
ตอบถูก มีสิทธิ์รับเลย! คูปองส่วนลด Lazada** มูลค่า 100 บาท จำนวน 10 รางวัล 
.
อยากร่วมสนุกกันแล้วใช่ไหม? ตามไปดูกติกาด้านล่างกันได้เลอ.. 
.
1. กดถูกใจ (Like) เพจ Krungthai Care
2. กดถูกใจ (Like) หรือ รัก (Love) หรือ ว้าว (Wow) และ Share โพสต์นี้
3. แคปรูปกิจกรรม “โปรฯเด็ดเป๋าตังเปย์” ที่ถูกต้อง
4. นำรูปมาอัปโหลด พร้อมคอมเมนต์สั้น ๆ ว่า “ชอบโปรฯ ไหนของ เป๋าตังเปย์” ใต้โพสต์กิจกรรมนี้ 
5. ติดแฮชแท็ก #ร่วมกิจกรรม ต่อท้ายคอมเมนต์
.
 ร่วมสนุกได้ ตั้งแต่วันที่ 4 เม.ย. 66 – วันที่ 10 เม.ย. 66
 ประกาศผลรางวัล วันที่ 21 เม.ย. 66
 วิธียืนยันสิทธิ์ เพื่อรับรางวัลผ่านทางแชท Facebook ตั้งแต่วันที่ 21 - 30 เม.ย. 66 โดยผู้โชคดีจะต้องทัก Inbox ด้วยชื่อ Facebook ที่ได้รับรางวัล และทำตามขั้นตอนดังนี้
- พิมพ์ @cis เว้นวรรค ตามด้วย ยืนยันรับรางวัลกิจกรรมตู้คีบเป๋าตังเปย์ ในช่อง inbox Facebook Fanpage Krungthai Care
.
*คำตัดสินของคณะกรรมการถือเป็นที่สิ้นสุด
** คูปองรางวัลสามารถใช้ได้เลยทันที - วันที่ 30 พ.ย. 66 เท่านั้น
.
เปย์เพลินเกินคุ้ม! ได้ขนาดนี้ มาลองใช้ ""เป๋าตังเปย์"" สิ รับรองว่าคุ้มเว่อรรร์ 
 สมัครฟรี! เป๋าตังเปย์วอลเล็ต คลิก https://krungthai.com/link/ptp-register 
.
รายละเอียดเพิ่มเติม คลิก https://krungthai.com/link/paotang-pay-super-wallet-fb 
.
#Krungthai #กรุงไทย #เป๋าตังเปย์ #เปย์ไปมีแต่ได้ #แอปเป๋าตัง",340,https://www.facebook.com/krungthaibank/videos/3511188809100003/
post_8c22c919d656cf42725f2a2169f487ac,2023-04-04T08:00:00.000000,"ประกาศรายชื่อร้านค้าผู้โชคดีได้รับทองคำ ครั้งที่ 1
จากกิจกรรม ""ถุงเงินขายดี มีโชค""  มีร้านค้าไหนบ้างที่เป็นผู้โชคดีได้รับทองคำ จำนวน 48 รางวัล 
สามารถตรวจสอบรายชื่อผู้โชคดี ครั้งที่ 1 ได้ผ่านเว็บไซต์ :
 https://krungthai.com/link/tunggnern-luckydraw
โชคยังไม่หมดไป กรุงไทยยังจับจริง แจกจริง แบบต่อเนื่องอีก 3 ครั้ง โดยพ่อค้าแม่ค้าทุกท่านยังสามารถร่วมสนุกกับแคมเปญ “ถุงเงินขายดี มีโชค” ได้อย่างต่อเนื่อง เพื่อลุ้นรางวัลสร้อยคอทองคำในรวมทั้งสิ้น 210 รางวัล มูลค่ากว่า 2.6 ล้านบาท  
ร่วมลุ้นทองได้ง่ายๆเพียงสมัครและใช้แอปฯ ถุงเงิน :
https://tungngern.page.link/jofZ
รายละเอียดเพิ่มเติม :
 https://krungthai.com/link/tunggnern-luckydraw
#ร้านถุงเงิน #กรุงไทย #ถุงเงินขายดีมีโชค #แอปถุงเงิน",22,https://www.facebook.com/photo/?fbid=10162865059918916&set=a.178391388915
post_d8f329235dbbd96cc9eee6cc0421b8c6,2023-04-03T20:30:00.000000,"เพราะการเดินทาง คือ ความสุข
เทศกาลนี้ อุ่นใจกับการเดินทางด้วยประกันอุบัติเหตุ
.
ประกันอุบัติเหตุ PA เปย์สบาย
 เบี้ยประกันภัยเพียงเดือนละ 30 บาท
 คุ้มครองสูงสุด 150,000 บาท
 ซื้อได้ที่ ธนาคารกรุงไทย ทุกสาขา และ Krungthai NEXT
รายละเอียดเพิ่มเติม: https://krungthai.com/link/pa-pay-sabai-fb
.
 ประกันภัยการเดินทาง TA โดนใจ ไทยแลนด์
 เบี้ยประกันภัยเริ่มต้นเพียง 75 บาท / วัน
 คุ้มครองครองการเดินทางภายในประเทศ 24 ชั่วโมง
 คุ้มครองค่ารักษาพยาบาลจากอุบัติเหตุ และเจ็บป่วยสูงสุด 100,000 บาท
 ซื้อได้ที่ ธนาคารกรุงไทย ทุกสาขา 
รายละเอียดเพิ่มเติม: https://krungthai.com/link/ta-donjai-th-fb
.
ข้อควรทราบ
- ประกันอุบัติเหตุ PA เปย์สบาย รับประกันวินาศภัยภัยโดย บมจ. ทิพยประกันภัย 
- ประกันภัยการเดินทาง TA โดนใจไทยแลนด์ รับประกันวินาศภัยโดย บมจ. กรุงไทยพานิชประกันภัย 
- ธนาคารเป็นเพียงนายหน้าประกันวินาศภัยผู้ชี้ช่องให้ทำประกันวินาศภัยเท่านั้น
- บมจ.ธนาคารกรุงไทย ในฐานะนายหน้านิติบุคคล ใบอนุญาตเลขที่ ว0009/2548
- ผู้ซื้อควรทำความเข้าใจในรายละเอียดความคุ้มครองและเงื่อนไขก่อนตัดสินใจทำประกันภัยทุกครั้ง
- ผลประโยชน์ ความคุ้มครองและข้อยกเว้น เป็นไปตามเงื่อนไขที่ระบุไว้ในกรมธรรม์ โปรดศึกษารายละเอียดเพิ่มเติมในกรมธรรม์ 
#กรุงไทย #Krungthai #ประกันเดินทาง #ประกันอุบัติเหตุ #ประกันภัยการเดินทาง #หยุดยาว #วันสงกรานต์",66,https://www.facebook.com/krungthaibank/posts/pfbid02o8WKonpfYecN12MohEr2fmHM2pHJpdsQ6oc6AkCYUx8ffrWZKgWQKXAGiiT8eQLKl
post_f155f60b224bb6f1bc5f5bff8f3f3e45,2023-04-03T17:00:00.000000,"ดอกเบี้ยต่ำสุดๆ
เริ่มต้น 4.5% ต่อปี
 สินเชื่อ SME ให้คุณเบาใจทำธุรกิจได้แบบหมดกังวล ผ่อนนานสูงสุด 20 ปี
 กู้ได้สูงสุด 20 ล้านบาท
 ทำธุรกิจหรือเปิดร้านพร้อมจดทะเบียนการค้าหรือทะเบียนพาณิชย์อย่างน้อย 2 ปี
 ใช้หลักประกัน
 สำหรับธุรกิจที่มียอดขายไม่เกิน 100 ล้านบาท
สมัครเลย วันนี้ ถึง 31 พ.ค. 66 เท่านั้น เพิ่มเติมคลิก https://krungthai.com/th/content/sme/loan/lowinterestrate...
หรือติดต่อ Krungthai Contact Center โทร. 02 111 1111
เงื่อนไขและเกณฑ์การพิจารณาสินเชื่อเป็นไปตามที่ธนาคารกำหนด
#กรุงไทย #KrungthaiSME #กรุงไทยติดปีกให้ธุรกิจคุณ #สินเชื่อSMEดอกเบี้ยเริ่มต้น4.5%ต่อปี",82,https://www.facebook.com/krungthaibank/posts/pfbid0ZXaDtwWvSM98XN7AwjyFHg5M1ryH1zjSxoLomtLp567ruKPtJgLnu6RmAdVTXexhl
post_a9b91092906d2ddadf900b12ef76644c,2023-04-03T15:00:00.000000,"บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จํากัด ผู้ประกอบธุรกิจค้าปลีกสินค้าอุปโภคบริโภคชั้นนำขนาดใหญ่ภายใต้แบรนด์ “โลตัส” (Lotus’s) เสนอขายหุ้นกู้ครั้งที่ 1/2566 หุ้นกู้ชนิดระบุชื่อผู้ถือ ประเภทไม่ด้อยสิทธิ ไม่มีประกัน และมีผู้แทนผู้ถือหุ้นกู้
- หุ้นกู้ชุดที่ 1: อายุ 1 ปี 6 เดือน อัตราดอกเบี้ย [2.80-2.95]% ต่อปี
- หุ้นกู้ชุดที่ 2: อายุ 3 ปี อัตราดอกเบี้ย [3.20-3.30]% ต่อปี
- หุ้นกู้ชุดที่ 3: อายุ 5 ปี อัตราดอกเบี้ย [3.50-3.60]% ต่อปี
- หุ้นกู้ชุดที่ 4: อายุ 8 ปี อัตราดอกเบี้ย [3.75-3.85]% ต่อปี
- หุ้นกู้ชุดที่ 5: อายุ 10 ปี อัตราดอกเบี้ย [4.00-4.15]% ต่อปี
ชำระดอกเบี้ยทุก 6 เดือน ตลอดอายุหุ้นกู้
อันดับความน่าเชื่อถือของบริษัทและหุ้นกู้อยู่ที่ระดับ “A+” แนวโน้ม “คงที่” โดยได้รับการจัดอันดับเมื่อวันที่ 18 พฤศจิกายน 2565 โดย บริษัท ทริสเรทติ้ง จำกัด
เสนอขายหุ้นกู้ให้แก่ ผู้ลงทุนทั่วไปและผู้ลงทุนสถาบัน
เสนอขายหน่วยละ 1,000 บาท จองซื้อขั้นต่ำ 100,000 บาท ทวีคูณครั้งละ 100,000 บาท (สำหรับผู้ลงทุนทั่วไป)
คาดว่าจะเปิดจองซื้อและขอรับหนังสือชี้ชวนระหว่างวันที่ 17-19 เมษายน 2566
ดาวน์โหลดร่างหนังสือชี้ชวนหุ้นกู้ https://market.sec.or.th/public/ipos/IPOSDE01.aspx...
สอบถามข้อมูลเพิ่มเติมได้ที่ Krungthai Contact Center โทร. 02-111-1111
รายละเอียดเพิ่มเติม https://krungthai.com/link/bond-lotus-1-2566-fb
คำเตือน: การลงทุนมีความเสี่ยง ผู้ลงทุนควรศึกษาและทำความเข้าใจลักษณะสินค้า เงื่อนไขผลตอบแทน และความเสี่ยงก่อนตัดสินใจลงทุน ทั้งนี้ ผู้ลงทุนสามารถศึกษารายละเอียดได้จากแบบแสดงรายการข้อมูลการเสนอขายหลักทรัพย์และร่างหนังสือชี้ชวนที่ www.sec.or.th
หมายเหตุ: บริษัทอยู่ระหว่างการยื่นแบบแสดงรายการข้อมูลการเสนอขายหลักทรัพย์และร่างหนังสือชี้ชวนต่อสำนักงาน ก.ล.ต. ซึ่งยังไม่มีผลใช้บังคับ ดังนั้น ข้อมูลจึงอาจมีการแก้ไขเปลี่ยนแปลงได้ การจัดสรรขึ้นอยู่กับดุลยพินิจของผู้จัดการการจัดจำหน่ายหุ้นกู้ เงื่อนไขการจัดจำหน่ายเป็นไปตามที่กำหนดในร่างหนังสือชี้ชวน
#Krungthai #กรุงไทย #หุ้นกู้ #หุ้นกู้LOTUS",14,https://www.facebook.com/krungthaibank/posts/pfbid02a4UiKqZsthrKH6UiYewTbw58ckXht9avnuZ9Z1LNXAVTBBwfkxcf6ogWiQDt5Kd9l
post_84d927e8badf3e160c7c1d78b7db226c,2023-04-03T11:01:00.000000,"เที่ยวไทยจัดเต็มความคุ้ม! กับบัตรเดบิตกรุงไทย แคร์, เอ็กซ์ตร้า แคร์ และอัลตร้า แคร์
 คุ้ม 1 คุ้มครองอุบัติเหตุ 24 ชม. สูงสุด 1 ล้านบาท* พร้อมค่ารักษาพยาบาลจากอุบัติเหตุ* ไม่ต้องสำรองจ่าย ไม่จำกัดจำนวนครั้ง
 คุ้ม 2 ช้อปคุ้ม! รับโค้ดส่วนลด Lazada สูงสุด 300 บาท* เมื่อสมัครบัตรและใช้จ่ายผ่านบัตรฯ สะสม ตั้งแต่ 500 บาทขึ้นไป/เดือน รับคูปอง Lazada 100 บาท/เดือน สูงสุด 3 เดือน (จำกัด 1 ท่าน/สิทธิ์/บัตร)
พิเศษสำหรับลูกค้าใหม่ที่สมัครบัตรตั้งแต่
วันที่ 1 มี.ค. 66 – 30 เม.ย. 66 เท่านั้น
รายละเอียดเพิ่มเติม คลิก https://krungthai.com/link/hvc-lazada-pd-fb
สมัครบัตรง่ายๆ ส่งให้ถึงบ้าน
ที่แอป Krungthai NEXT คลิก https://krungthainext.onelink.me/pfZZ/w7g8rshk
*เงื่อนไขเป็นไปตามที่ธนาคารกำหนด | รับประกันภัยโดย บมจ.ทิพยประกันภัย ผู้ซื้อควรทำความเข้าใจในรายละเอียด ความคุ้มครองและเงื่อนไขก่อนตัดสินใจทำประกันภัยทุกครั้ง
.
#Krungthai #กรุงไทย #บัตรเดบิตกรุงไทย #KrungthaiDebitCard",71,https://www.facebook.com/krungthaibank/posts/pfbid02ztCKGqstRp3dSPK2kTMCE3FaeohoNRh57Wd25DcLh9yZ5oQe8WhDQwwKYMXQFRjpl
post_b5519ce659c4da856d15373a989bd4d9,2023-04-03T08:00:00.000000,"ร้อนอะไรก็ไม่เท่า..ร้อนเงิน!!
สินเชื่อกรุงไทยใจป้ำ ช่วยได้ กู้ง่ายไม่กี่ขั้นตอน
สมัครเลยผ่านแอป Krungthai NEXT
• อนุมัติไว ไม่ต้องมีคนค้ำ
• ผ่อนสบาย เริ่มต้นหมื่นละ 10 บาท/วัน*
• รายได้ต่อเดือน 15,000 บาทขึ้นไป ก็กู้ได้
• วงเงินกู้สูงสุด 5 เท่าของรายได้ต่อเดือน สูงสุด 1,000,000 บาท*
รายละเอียด คลิก >> https://krungthai.com/link/jaipump-fb
สมัครเลย >> https://info.krungthai.com/ilid?extsrc=NT-DGL-FB-KTB-JP
*เงื่อนไขและเกณฑ์การพิจารณาสินเชื่อเป็นไปตามที่ธนาคารกำหนด
#Krungthai #กรุงไทย #KrungthaiNEXT 
#สินเชื่อออนไลน์ #สินเชื่อกรุงไทยใจป้ำ",286,https://www.facebook.com/krungthaibank/posts/pfbid035JHxWs6HcjEWuqydRVe3Ris6A7rEscqQ9HKmYip7sciQjwyBxbC2kWsXPkRAQ6hPl
post_d001abd17885f8c099f016987cb48223,2023-04-02T20:30:00.000000,"วงการหนี้.. ใครว่าออกยาก 
  ถ้าอยากตัวปลิวจากหนี้ท่วมหัว รอดตัวจากแบล็กลิสต์ ..ข้างล่างนี้มีทางออก 
.
ลิสต์..หนี้ทั้งหมดเพื่อวางแผนจ่ายหนี้ เรียงลำดับเคลียร์หนี้จากดอกเบี้ยที่สูงก่อน
.
เลิก..สร้างหนี้เสียแบบไม่คิด โดยเฉพาะดอกเบี้ยสูง
.
 โปะ..หนี้เมื่อมีเงินก้อน จะได้เคลียร์หนี้ให้หมดไวขึ้น เช่น โบนัสก้อนใหญ่, ลาภลอย
.
 ลด..ใช้จ่ายฟุ่มเฟือยเกินตัว ตัดค่าใช้จ่ายไม่จำเป็น เช่น สตรีมมิ่งที่ไม่ค่อยได้ใช้, โปรมือถือที่ใช้ไม่คุ้ม
.
 รวม..หนี้เป็นก้อนเดียวลดภาระรายจ่าย ให้เงินชำระต่อเดือนเบาลง ช่วยลดดอกเบี้ย
.
อยากออกจากวงจรหนี้ ต้องรีบวางแผนเคลียร์ให้ไว ...รวมหนี้ไว้ที่สินเชื่ออเนกประสงค์ 5 Plus ผ่อนสบาย ดอกเบี้ยพิเศษ 13.87% ต่อปี*
รายละเอียดเพิ่มเติม https://krungthai.com/link/personalloan-5plus-facebook
*อัตราดอกเบี้ยลอยตัว เริ่มต้น MRR +7% ต่อปี (อัตราดอกเบี้ยอ้างอิง MRR = 6.87% ข้อมูล ณ วันที่ 1 ก.พ.66)
.
*เงื่อนไขและเกณฑ์การพิจารณาสินเชื่อเป็นไปตามที่ธนาคารกำหนด
.
#Krungthai #กรุงไทย #สินเชื่อกรุงไทยอเนกประสงค์5Plus",276,https://www.facebook.com/krungthaibank/posts/pfbid025CwffPebPxYUAVk9XQBNvHNG86vCW2eFrKSUWa1gTUNaHcKDWx1Z197rdH5CL3kJl
post_d6e8e5d35a418b8b99a737f4fe5d4e6d,2023-04-02T12:00:00.000000,"อุบัติเหตุของผู้สูงวัย สะดุด ลื่น ล้ม อาจกลายเป็นเรื่องใหญ่ได้ ให้ประกันอุบัติเหตุ PA สุขใจวัยเกษียณ ช่วยดูแล ซื้อง่าย ผ่านแอปพลิเคชัน Krungthai NEXT
• คุ้มครองค่ารักษาพยาบาลจากอุบัติเหตุครอบคลุมอุบัติเหตุจากมอเตอร์ไซค์
• ชดเชยกรณีกระดูกแตกหักสูงสุด 50,000 บาท
• ผลประโยชน์ค่าเลี้ยงดูกรณีตกเป็นบุคคลทุพพลภาพจากอุบัติเหตุ
• ผลประโยชน์ค่าจ้างพยาบาลพิเศษกรณีพักฟื้นหลังออกจากโรงพยาบาล
สนใจซื้อประกัน คลิก https://info.krungthai.com/YBfW...
• รับประกันวินาศภัยโดย บมจ. ทิพยประกันภัย
• ธนาคารเป็นเพียงนายหน้าประกันวินาศภัยผู้ชี้ช่องให้ทำ
• ประกันวินาศภัยเท่านั้น
• ผู้ซื้อควรทำความเข้าใจรายละเอียดความคุ้มครองและเงื่อนไขก่อนตัดสินใจทำประกันภัยทุกครั้ง
• ผลประโยชน์ ความคุ้มครองและข้อยกเว้น เป็นไปตามเงื่อนไขที่ระบุไว้ในกรมธรรม์ โปรดศึกษารายละเอียดเพิ่มเติมในกรมธรรม์",356,https://www.facebook.com/krungthaibank/posts/pfbid0273yAp1HjCbLMtuJx15fUYLNjWb3QCkLY4dRr35iJTCudy3Mrynd1Ey7KYinz42rel
post_924f9a17dbd048d31a561151a98e7f57,2023-04-01T12:00:00.000000,"เป๋าตังเปย์แจกโปรเที่ยวคุ้มตลอดหน้าร้อนนี้
จะซื้อตั๋วเครื่องบิน จองที่พัก หรือรถเช่าก็คุ้มได้
แค่สแกนจ่ายด้วยเป๋าตังเปย์วอลเล็ตหรือชำระด้วยบัตร Play
Agoda ส่วนลดเพิ่ม 10%* ที่พักทั่วโลก
Klook ส่วนลดสูงสุด 8%* สูงสุด 300.-
TraveliGo ส่วนลดสูงสุด 1,000.-*
Trip.com ส่วนลดสูงสุด 385.-* 
*เงื่อนไขเป็นไปตามที่กำหนด
ระยะเวลาแตกต่างกันในแต่ละโปรโมชัน
สมัครฟรี! และเก็บคูปองบนแอปเป๋าตังได้เลย!
https://krungthai-paotangpay.onelink.me/.../Y230401PTPsoc...
#เป๋าตังเปย์ #เปย์ไปมีแต่ได้ #แอปเป๋าตัง",100,https://www.facebook.com/krungthaibank/posts/pfbid02m6LjcWCX3vX1pXTLKp64E2rkGJJ7aqqoVJS6nA1WijS5bVuF88bURFsZS83UHvGFl
post_23547fc8a425b24cf3bf97107a9ff777,2023-04-01T08:00:00.000000,"โปรสุดคุ้ม! รับเงินคืน 
% สูงสุด 30 บาท เมื่อผูกบัญชีกรุงไทย กับแอป TrueMoney Wallet ครั้งแรก และใช้จ่ายผ่านบัญชีที่ผูกไว้
 ยืนยันรับสิทธิ์ และผูกบัญชีกรุงไทย คลิก
! https://tmn.app.link/KTBCB
อย่าลืม! ใช้จ่ายผ่านแอป TrueMoney Wallet ผ่านบัญชีธนาคารกรุงไทย จำกัดการรับสิทธิ์ 1 ท่าน / 1 สิทธิ์ จำนวน 4,000 สิทธิ์ / เดือน
รายละเอียด คลิก
https://krungthai.com/link/connect-true-money-fb
#Krungthai #กรุงไทย",74,https://www.facebook.com/photo/?fbid=10162858605573916&set=a.178391388915
post_d2745e8762d940792f82b86eb9f8ca07,2023-03-31T20:30:00.000000,"เพื่อการใช้งานอย่างเต็มประสิทธิภาพและเพิ่มความปลอดภัยให้ธุรกิจคุณ
อย่าลืม อัปเดตแอปฯ Krungthai BUSINESS เป็นเวอร์ชันล่าสุด 2.3.1
ดาวน์โหลดได้แล้วที่
Google Play Store คลิก https://play.google.com/store/apps/details...
Apple App Store คลิก https://apps.apple.com/.../krungthai-business/id1534522091
Huawei AppGallery คลิก https://appgallery.huawei.com/#/app/C104366047
#Krungthai #KrungthaiBUSINESS #ติดปีกให้ธุรกิจคุณ",259,https://www.facebook.com/krungthaibank/posts/pfbid0XyFrKLMJg2ZeLJ5Pabke8F8dj9xhbbN8KsbEUMaWDHDfRbrbxEwS2Xgd7dmNPV87l
post_44ebe6065035984fe2c3f2fcb608d136,2023-03-31T18:10:00.000000,"สาวกมะม่วงไปเลือกซื้อกันได้ที่นี่ กรุงไทยชวนเที่ยว #งานมะม่วงและของดีเมืองแปดริ้วครั้งที่52 มางานเดียวคุ้มยิ่งกว่าคุ้ม ได้เลือกซื้อมะม่วงและผลไม้สดหลากหลายสายพันธุ์ ส่งตรงจากสวน รวมถึงผลไม้แปรรูปอีกเพียบ ที่สำคัญงานนี้ช้อปสบายทั้งงานแค่โอนหรือสแกนจ่ายผ่าน PaotangPay แอปฯ เป๋าตัง หรือ Krungthai NEXT แทนการจ่ายเงินสด
วันนี้เราจะมาแนะนำสายพันธุ์มะม่วงที่คนไทยนิยมรับประทาน มีทั้งแบบดิบและแบบสุก เป็นทางเลือกให้เพื่อนๆไว้ดับความร้อนกัน มาดูกันว่ามะม่วง 5 สายพันธุ์ที่คนไทยชอบกินมีพันธุ์อะไรบ้าง?
อันดับ 5 มะม่วงขายตึก –ของดีจากของเด่นจากจังหวัด ปลูกโดยทั่วไปในจังหวัดฉะเชิงเทรา ผลดิบจะมีรสชาติอมเปรี้ยวอยู่นิดๆ ผลแก่มีสีเขียวเข้ม เปลือกหนาปานกลาง เนื้อละเอียด เนื้อผลมาก เมล็ดเล็ก มีผลคล้ายรูปหัวใจ อร่อยไม่ต้องบอกใครเลย 
อันดับ 4 มะม่วงมันทวายเดือนเก้า – เป็นพันธุ์มะม่วงที่ติดผลง่าย มีผลดก ผลดิมีรสชาติเปรี้ยวเมื่อผลสุก มีสีเหลืองหรือสีส้ม รสชาติหวานแต่ไม่หวานจัด เหมาะสำหรับคนไม่ชอบรสหวาน
 อันดับ 3 มะม่วงแรด –ของดีจากอำเภอคลองเขื่อน จ.ฉะเชิงเทรา เมื่อดิบจะมีรสเปรี้ยวจัด เมื่อแก่จัดมีรสหวานอมเปรี้ยว จะกินเปล่าหรือกับน้ำปลาหวานก็อร่อยเช่นกัน และเมื่อผลสุก ผิวเป็นสีเหลือง เนื้อเหลือง รสหวาน มีเสี้ยนค่อนข้างมาก
อันดับ 2 มะม่วงเขียวเสวย – คงไม่มีใครไม่รู้จักมะม่วงเขียวเสวย คนไทยนิยมกินผลดิบ  เนื้อแน่น มีความกรอบ และมีรสหวานมัน จนได้รับขนานนามว่า “ราชินีของมะม่วงไทย” 
อันดับ 1 : มะม่วงน้ำดอกไม้ - ของดีเมืองแปดริ้ว อดไม่ได้ที่จะนึกถึง “มะม่วงน้ำดอกไม้สีทอง” มีสีเหลืองนวลหรือเหลืองทอง เนื้อผลมีสีครีม มีรสหวาน และมีกลิ่นหอม ส่วนมากจะนิยมทานสุกคู่กับข้าวเหนียว
 31 มี.ค. - 9 เม.ย. 2566
 9.00 - 21.00 น.
 ณ สนามโรงเรียนวัดโสธรวรารามวรวิหาร
#กรุงไทย #Krungthai #งานมะม่วงครั้งที่52 #ฉะเชิงเทรา #ของดีแปดริ้ว #PaotungPay #เป๋าตัง #NEXT #KrungthaiNEXT #กรุงไทยเคียงข้างไทยสู่ความยั่งยืน",15,https://www.facebook.com/krungthaibank/posts/pfbid03XrdpSb7WWZZkTZAy1aK6Tp1GQVn9sf2rMjMjr14a7QgqrE5hm5bESyVrd9nCr6Nl
post_b49e8ecc6341d97b7ece2934e690f9b1,2023-03-31T12:00:00.000000,"ขอบคุณทุกๆ คนที่เข้าร่วมสนุกในงาน Krungthai Career Day 2023 ในครั้งนี้
ยินดีกับทุกท่านที่ผ่านการสัมภาษณ์รอบเมื่อวานไปเรียบร้อยแล้ว
และขอแสดงความยินดีกับน้องๆ ที่ร่วมกิจกรรมกับเราตั้งแต่เริ่มต้นจนจบงาน
ผู้โชคดีที่ได้รับรางวัลใหญ่ iPad 9th generation ได้แก่
คุณ สรธร ธีรสวัสดิ์
และรางวัล Gift card มูลค่า 1,500 บาท 4 รางวัล ได้แก่
1. คุณ ลลิตา อภิสรพาณิชย์
2. คุณ พัชรา กลิ่นคำหอม
3. คุณ ณัฐนันท์ สายวัน
4. คุณ พิชชาพร จันทรพัชร
ทางเราจะติดต่อกลับไปเพื่อส่งมอบของรางวัลอีกครั้ง
แล้วพบกันใหม่ในงาน Krungthai Career Day ในปีถัดไป 
#Changeforthefuture #KrungthaiCareerDay2023",16,https://www.facebook.com/photo/?fbid=10162856863078916&set=a.178391388915
post_a14bcb3465d4d14b737d4f3071da05d3,2023-03-31T08:00:00.000000,"อย่าปล่อยให้โอกาสหลุดมือ
หุ้นประกันและเกมยักษ์ใหญ่ของจีน
PINGAN80 | NETEASE80
ซื้อขายผ่านตลาดหลักทรัพย์ไทย
- สะดวก ลงทุนง่ายซื้อขายเป็นสกุลเงินบาท
- ซื้อได้ทันทีผ่าน Streaming by Settrade เสนอขายผ่านระบบซื้อขายใน SET (Direct Listing) ไม่ต้องจองซื้อ
- ลงทุนง่าย ไม่ต้องเปิดพอร์ตใหม่ ค่าธรรมเนียมเทียบเท่าการเทรดผ่านตลาดหลักทรัพย์ไทย
เริ่มซื้อขายวันนี้เป็นต้นไป ด้วยรหัสหลักทรัพย์ PINGAN80 | NETEASE80
รายละเอียดเพิ่มเติม: https://krungthai.com/link/pingan80-netease80-fb
Ping An DR : https://krungthai.com/link/dr-pingan80-fb
NetEase DR : https://krungthai.com/link/dr-netease80-fb
คำเตือน: การลงทุนมีความเสี่ยง ผู้ลงทุนควรทำความเข้าใจลักษณะสินค้า เงื่อนไขผลตอบแทนและความเสี่ยงก่อนตัดสินใจลงทุน ทั้งนี้ ผู้ลงทุนสามารถศึกษารายละเอียดได้ที่ www.sec.or.th
#Krungthai #กรุงไทย #หุ้นDR #DR80 #หุ้นPINGANDR #หุ้นNETEASEDR #PINGAN80 #NETEASE80",9,https://www.facebook.com/krungthaibank/posts/pfbid0vn7po1pGB7M8ndzzQk1a8kRuiw7f8YjrjK8vECMJTT7UbThv6kExX8bPnvzLT2xal
